category_code,model,origin_date,horizon,actual,predicted
N02BE,holt_winters,2018-06-30,1,679.3499999999999,563.3268678783405
N02BE,holt_winters,2018-06-30,3,1058.2620000000002,888.3377450144234
N02BE,sarima,2018-06-30,1,679.3499999999999,573.6984580972869
N02BE,sarima,2018-06-30,3,1058.2620000000002,903.852687933219
N02BE,naive,2018-07-31,1,733.838,679.3499999999999
N02BE,naive,2018-07-31,3,1129.275,679.3499999999999
N02BE,seasonal_naive,2018-07-31,1,733.838,549.3
N02BE,seasonal_naive,2018-07-31,3,1129.275,1184.3500000000004
N02BE,moving_average,2018-07-31,1,733.838,636.1136666666667
N02BE,moving_average,2018-07-31,3,1129.275,636.1136666666667
N02BE,holt_winters,2018-07-31,1,733.838,707.7274011715472
N02BE,holt_winters,2018-07-31,3,1129.275,1624.0766331792004
N02BE,sarima,2018-07-31,1,733.838,733.430994928059
N02BE,sarima,2018-07-31,3,1129.275,1238.2187584355893
N02BE,naive,2018-08-31,1,1058.2620000000002,733.838
N02BE,naive,2018-08-31,3,995.15,733.838
N02BE,seasonal_naive,2018-08-31,1,1058.2620000000002,863.7500000000002
N02BE,seasonal_naive,2018-08-31,3,995.15,867.8990000000001
N02BE,moving_average,2018-08-31,1,1058.2620000000002,665.8436666666665
N02BE,moving_average,2018-08-31,3,995.15,665.8436666666665
N02BE,holt_winters,2018-08-31,1,1058.2620000000002,985.0199853192306
N02BE,holt_winters,2018-08-31,3,995.15,1046.8311061228778
N02BE,sarima,2018-08-31,1,1058.2620000000002,951.2186945873883
N02BE,sarima,2018-08-31,3,995.15,920.6951228233094
N02BE,naive,2018-09-30,1,1129.275,1058.2620000000002
N02BE,naive,2018-09-30,3,1213.95,1058.2620000000002
N02BE,seasonal_naive,2018-09-30,1,1129.275,1184.3500000000004
N02BE,seasonal_naive,2018-09-30,3,1213.95,1007.18
N02BE,moving_average,2018-09-30,1,1129.275,823.8166666666666
N02BE,moving_average,2018-09-30,3,1213.95,823.8166666666666
N02BE,holt_winters,2018-09-30,1,1129.275,1707.0842937866535
N02BE,holt_winters,2018-09-30,3,1213.95,1365.8810844157956
N02BE,sarima,2018-09-30,1,1129.275,1313.8230160150163
N02BE,sarima,2018-09-30,3,1213.95,1258.4560843896586
N02BE,naive,2018-10-31,1,995.15,1129.275
N02BE,naive,2018-10-31,3,1660.6120000000012,1129.275
N02BE,seasonal_naive,2018-10-31,1,995.15,867.8990000000001
N02BE,seasonal_naive,2018-10-31,3,1660.6120000000012,1134.325
N02BE,moving_average,2018-10-31,1,995.15,973.7916666666666
N02BE,moving_average,2018-10-31,3,1660.6120000000012,973.7916666666666
N02BE,holt_winters,2018-10-31,1,995.15,933.3142051496465
N02BE,holt_winters,2018-10-31,3,1660.6120000000012,1193.5938138371519
N02BE,sarima,2018-10-31,1,995.15,857.087178332916
N02BE,sarima,2018-10-31,3,1660.6120000000012,1093.4578488923605
N02BE,naive,2018-11-30,1,1213.95,995.15
N02BE,naive,2018-11-30,3,1001.2120000000004,995.15
N02BE,seasonal_naive,2018-11-30,1,1213.95,1007.18
N02BE,seasonal_naive,2018-11-30,3,1001.2120000000004,1255.3740000000007
N02BE,moving_average,2018-11-30,1,1213.95,1060.8956666666668
N02BE,moving_average,2018-11-30,3,1001.2120000000004,1060.8956666666668
N02BE,holt_winters,2018-11-30,1,1213.95,1209.8121491017625
N02BE,holt_winters,2018-11-30,3,1001.2120000000004,961.6336986986475
N02BE,sarima,2018-11-30,1,1213.95,1240.8655701913244
N02BE,sarima,2018-11-30,3,1001.2120000000004,740.4378324912141
N02BE,naive,2018-12-31,1,1660.6120000000012,1213.95
N02BE,naive,2018-12-31,3,941.05,1213.95
N02BE,seasonal_naive,2018-12-31,1,1660.6120000000012,1134.325
N02BE,seasonal_naive,2018-12-31,3,941.05,999.1230000000004
N02BE,moving_average,2018-12-31,1,1660.6120000000012,1112.7916666666667
N02BE,moving_average,2018-12-31,3,941.05,1112.7916666666667
N02BE,holt_winters,2018-12-31,1,1660.6120000000012,1240.2049795466505
N02BE,holt_winters,2018-12-31,3,941.05,951.8137276615286
N02BE,sarima,2018-12-31,1,1660.6120000000012,1136.6940859602578
N02BE,sarima,2018-12-31,3,941.05,733.4800770684859
N02BE,naive,2019-01-31,1,1001.2120000000004,1660.6120000000012
N02BE,naive,2019-01-31,3,647.6500000000002,1660.6120000000012
N02BE,seasonal_naive,2019-01-31,1,1001.2120000000004,1255.3740000000007
N02BE,seasonal_naive,2019-01-31,3,647.6500000000002,836.0369999999999
N02BE,moving_average,2019-01-31,1,1001.2120000000004,1289.9040000000005
N02BE,moving_average,2019-01-31,3,647.6500000000002,1289.9040000000005
N02BE,holt_winters,2019-01-31,1,1001.2120000000004,1082.2572654616101
N02BE,holt_winters,2019-01-31,3,647.6500000000002,920.6165591303898
N02BE,sarima,2019-01-31,1,1001.2120000000004,1069.0136994819338
N02BE,sarima,2019-01-31,3,647.6500000000002,815.7821341929838
N02BE,naive,2019-02-28,1,941.05,1001.2120000000004
N02BE,naive,2019-02-28,3,703.5620000000001,1001.2120000000004
N02BE,seasonal_naive,2019-02-28,1,941.05,999.1230000000004
N02BE,seasonal_naive,2019-02-28,3,703.5620000000001,644.6480000000004
N02BE,moving_average,2019-02-28,1,941.05,1291.9246666666672
N02BE,moving_average,2019-02-28,3,703.5620000000001,1291.9246666666672
N02BE,holt_winters,2019-02-28,1,941.05,1019.3141659441417
N02BE,holt_winters,2019-02-28,3,703.5620000000001,806.6509304262968
N02BE,sarima,2019-02-28,1,941.05,904.5923307778883
N02BE,sarima,2019-02-28,3,703.5620000000001,729.5467802229748
N02BE,naive,2019-03-31,1,647.6500000000002,941.05
N02BE,naive,2019-03-31,3,609.9999999999999,941.05
N02BE,seasonal_naive,2019-03-31,1,647.6500000000002,836.0369999999999
N02BE,seasonal_naive,2019-03-31,3,609.9999999999999,584.343
N02BE,moving_average,2019-03-31,1,647.6500000000002,1200.9580000000005
N02BE,moving_average,2019-03-31,3,609.9999999999999,1200.9580000000005
N02BE,holt_winters,2019-03-31,1,647.6500000000002,871.1618545307325
N02BE,holt_winters,2019-03-31,3,609.9999999999999,686.2995405970154
N02BE,sarima,2019-03-31,1,647.6500000000002,811.7341458361828
N02BE,sarima,2019-03-31,3,609.9999999999999,686.9157716860672
N02BE,naive,2019-04-30,1,703.5620000000001,647.6500000000002
N02BE,naive,2019-04-30,3,649.8,647.6500000000002
N02BE,seasonal_naive,2019-04-30,1,703.5620000000001,644.6480000000004
N02BE,seasonal_naive,2019-04-30,3,649.8,679.3499999999999
N02BE,moving_average,2019-04-30,1,703.5620000000001,863.3040000000002
N02BE,moving_average,2019-04-30,3,649.8,863.3040000000002
N02BE,holt_winters,2019-04-30,1,703.5620000000001,715.9273002302893
N02BE,holt_winters,2019-04-30,3,649.8,603.8374288621549
N02BE,sarima,2019-04-30,1,703.5620000000001,642.9458256383884
N02BE,sarima,2019-04-30,3,649.8,632.9108646080084
N02BE,naive,2019-05-31,1,609.9999999999999,703.5620000000001
N02BE,naive,2019-05-31,3,518.0999999999999,703.5620000000001
N02BE,seasonal_naive,2019-05-31,1,609.9999999999999,584.343
N02BE,seasonal_naive,2019-05-31,3,518.0999999999999,733.838
N02BE,moving_average,2019-05-31,1,609.9999999999999,764.0873333333335
N02BE,moving_average,2019-05-31,3,518.0999999999999,764.0873333333335
N02BE,holt_winters,2019-05-31,1,609.9999999999999,621.9532572881565
N02BE,holt_winters,2019-05-31,3,518.0999999999999,681.0696961247407
N02BE,sarima,2019-05-31,1,609.9999999999999,658.5518249858521
N02BE,sarima,2019-05-31,3,518.0999999999999,694.9581173356232
N05B,naive,2017-06-30,1,219.0,163.0
N05B,naive,2017-06-30,3,223.0,163.0
N05B,seasonal_naive,2017-06-30,1,219.0,240.0
N05B,seasonal_naive,2017-06-30,3,223.0,307.0
N05B,moving_average,2017-06-30,1,219.0,147.66666666666666
N05B,moving_average,2017-06-30,3,223.0,147.66666666666666
N05B,holt_winters,2017-06-30,1,219.0,153.98987373709076
N05B,holt_winters,2017-06-30,3,223.0,184.04049326989207
N05B,sarima,2017-06-30,1,219.0,196.48374389213836
N05B,sarima,2017-06-30,3,223.0,235.04920677491353
N05B,naive,2017-07-31,1,239.0,219.0
N05B,naive,2017-07-31,3,226.0,219.0
N05B,seasonal_naive,2017-07-31,1,239.0,275.5
N05B,seasonal_naive,2017-07-31,3,226.0,312.0
N05B,moving_average,2017-07-31,1,239.0,176.66666666666666
N05B,moving_average,2017-07-31,3,226.0,176.66666666666666
N05B,holt_winters,2017-07-31,1,239.0,234.67003849534538
N05B,holt_winters,2017-07-31,3,226.0,251.06265244938956
N05B,sarima,2017-07-31,1,239.0,235.75500206714986
N05B,sarima,2017-07-31,3,226.0,254.77559828665835
N05B,naive,2017-08-31,1,223.0,239.0
N05B,naive,2017-08-31,3,192.0,239.0
N05B,seasonal_naive,2017-08-31,1,223.0,307.0
N05B,seasonal_naive,2017-08-31,3,192.0,246.0
N05B,moving_average,2017-08-31,1,223.0,207.0
N05B,moving_average,2017-08-31,3,192.0,207.0
N05B,holt_winters,2017-08-31,1,223.0,234.75410475981397
N05B,holt_winters,2017-08-31,3,192.0,247.79718130305423
N05B,sarima,2017-08-31,1,223.0,249.39022917631672
N05B,sarima,2017-08-31,3,192.0,261.17287969449455
N05B,naive,2017-09-30,1,226.0,223.0
N05B,naive,2017-09-30,3,226.0,223.0
N05B,seasonal_naive,2017-09-30,1,226.0,312.0
N05B,seasonal_naive,2017-09-30,3,226.0,257.0
N05B,moving_average,2017-09-30,1,226.0,227.0
N05B,moving_average,2017-09-30,3,226.0,227.0
N05B,holt_winters,2017-09-30,1,226.0,246.26352472382794
N05B,holt_winters,2017-09-30,3,226.0,253.59638944019335
N05B,sarima,2017-09-30,1,226.0,237.81692333729038
N05B,sarima,2017-09-30,3,226.0,254.71420171762716
N05B,naive,2017-10-31,1,192.0,226.0
N05B,naive,2017-10-31,3,229.0,226.0
N05B,seasonal_naive,2017-10-31,1,192.0,246.0
N05B,seasonal_naive,2017-10-31,3,229.0,443.749999984
N05B,moving_average,2017-10-31,1,192.0,229.33333333333334
N05B,moving_average,2017-10-31,3,229.0,229.33333333333334
N05B,holt_winters,2017-10-31,1,192.0,227.98368013447723
N05B,holt_winters,2017-10-31,3,229.0,251.72432050278482
N05B,sarima,2017-10-31,1,192.0,239.50691914767378
N05B,sarima,2017-10-31,3,229.0,254.96307016508297
N05B,naive,2017-11-30,1,226.0,192.0
N05B,naive,2017-11-30,3,268.0,192.0
N05B,seasonal_naive,2017-11-30,1,226.0,257.0
N05B,seasonal_naive,2017-11-30,3,268.0,144.0
N05B,moving_average,2017-11-30,1,226.0,213.66666666666666
N05B,moving_average,2017-11-30,3,268.0,213.66666666666666
N05B,holt_winters,2017-11-30,1,226.0,217.02481310644163
N05B,holt_winters,2017-11-30,3,268.0,140.44166006188033
N05B,sarima,2017-11-30,1,226.0,214.81230212851273
N05B,sarima,2017-11-30,3,268.0,241.2469838355251
N05B,naive,2017-12-31,1,229.0,226.0
N05B,naive,2017-12-31,3,381.0,226.0
N05B,seasonal_naive,2017-12-31,1,229.0,443.749999984
N05B,seasonal_naive,2017-12-31,3,381.0,165.0
N05B,moving_average,2017-12-31,1,229.0,214.66666666666666
N05B,moving_average,2017-12-31,3,381.0,214.66666666666666
N05B,holt_winters,2017-12-31,1,229.0,232.27263817286172
N05B,holt_winters,2017-12-31,3,381.0,125.50044441127571
N05B,sarima,2017-12-31,1,229.0,238.51809305092826
N05B,sarima,2017-12-31,3,381.0,252.9549483578458
N05B,naive,2018-01-31,1,268.0,229.0
N05B,naive,2018-01-31,3,289.0,229.0
N05B,seasonal_naive,2018-01-31,1,268.0,144.0
N05B,seasonal_naive,2018-01-31,3,289.0,132.0
N05B,moving_average,2018-01-31,1,268.0,215.66666666666666
N05B,moving_average,2018-01-31,3,289.0,215.66666666666666
N05B,holt_winters,2018-01-31,1,268.0,142.8946754275264
N05B,holt_winters,2018-01-31,3,289.0,127.1525607241136
N05B,sarima,2018-01-31,1,268.0,240.32352582405662
N05B,sarima,2018-01-31,3,289.0,253.41303935126484
N05B,naive,2018-02-28,1,381.0,268.0
N05B,naive,2018-02-28,3,259.0,268.0
N05B,seasonal_naive,2018-02-28,1,381.0,165.0
N05B,seasonal_naive,2018-02-28,3,259.0,148.0
N05B,moving_average,2018-02-28,1,381.0,241.0
N05B,moving_average,2018-02-28,3,259.0,241.0
N05B,holt_winters,2018-02-28,1,381.0,188.92082177329257
N05B,holt_winters,2018-02-28,3,259.0,202.29741684583536
N05B,sarima,2018-02-28,1,381.0,267.64509055148005
N05B,sarima,2018-02-28,3,259.0,267.2373520911435
N05B,naive,2018-03-31,1,289.0,381.0
N05B,naive,2018-03-31,3,248.0,381.0
N05B,seasonal_naive,2018-03-31,1,289.0,132.0
N05B,seasonal_naive,2018-03-31,3,248.0,163.0
N05B,moving_average,2018-03-31,1,289.0,292.6666666666667
N05B,moving_average,2018-03-31,3,248.0,292.6666666666667
N05B,holt_winters,2018-03-31,1,289.0,353.39588661135645
N05B,holt_winters,2018-03-31,3,248.0,422.1191859923046
N05B,sarima,2018-03-31,1,289.0,346.92774580377863
N05B,sarima,2018-03-31,3,248.0,307.8823665254433
N05B,naive,2018-04-30,1,259.0,289.0
N05B,naive,2018-04-30,3,283.0,289.0
N05B,seasonal_naive,2018-04-30,1,259.0,148.0
N05B,seasonal_naive,2018-04-30,3,283.0,219.0
N05B,moving_average,2018-04-30,1,259.0,312.6666666666667
N05B,moving_average,2018-04-30,3,283.0,312.6666666666667
N05B,holt_winters,2018-04-30,1,259.0,312.6630585636965
N05B,holt_winters,2018-04-30,3,283.0,354.6799959813296
N05B,sarima,2018-04-30,1,259.0,282.8754682854657
N05B,sarima,2018-04-30,3,283.0,276.0723787279412
N05B,naive,2018-05-31,1,248.0,259.0
N05B,naive,2018-05-31,3,253.0,259.0
N05B,seasonal_naive,2018-05-31,1,248.0,163.0
N05B,seasonal_naive,2018-05-31,3,253.0,239.0
N05B,moving_average,2018-05-31,1,248.0,309.6666666666667
N05B,moving_average,2018-05-31,3,253.0,309.6666666666667
N05B,holt_winters,2018-05-31,1,248.0,318.0915447175302
N05B,holt_winters,2018-05-31,3,253.0,376.530371685981
N05B,sarima,2018-05-31,1,248.0,262.43340864595814
N05B,sarima,2018-05-31,3,253.0,266.24060233174475
N05B,naive,2018-06-30,1,283.0,248.0
N05B,naive,2018-06-30,3,263.0,248.0
N05B,seasonal_naive,2018-06-30,1,283.0,219.0
N05B,seasonal_naive,2018-06-30,3,263.0,223.0
N05B,moving_average,2018-06-30,1,283.0,265.3333333333333
N05B,moving_average,2018-06-30,3,263.0,265.3333333333333
N05B,holt_winters,2018-06-30,1,283.0,260.9228009887665
N05B,holt_winters,2018-06-30,3,263.0,310.84335847527416
N05B,sarima,2018-06-30,1,283.0,254.8240488433666
N05B,sarima,2018-06-30,3,263.0,262.3996067297248
N05B,naive,2018-07-31,1,253.0,283.0
N05B,naive,2018-07-31,3,287.0,283.0
N05B,seasonal_naive,2018-07-31,1,253.0,239.0
N05B,seasonal_naive,2018-07-31,3,287.0,226.0
N05B,moving_average,2018-07-31,1,253.0,263.3333333333333
N05B,moving_average,2018-07-31,3,287.0,263.3333333333333
N05B,holt_winters,2018-07-31,1,253.0,334.80941792904144
N05B,holt_winters,2018-07-31,3,287.0,356.45211806415824
N05B,sarima,2018-07-31,1,253.0,278.64837447232105
N05B,sarima,2018-07-31,3,287.0,273.83546394565724
N05B,naive,2018-08-31,1,263.0,253.0
N05B,naive,2018-08-31,3,252.2,253.0
N05B,seasonal_naive,2018-08-31,1,263.0,223.0
N05B,seasonal_naive,2018-08-31,3,252.2,192.0
N05B,moving_average,2018-08-31,1,263.0,261.3333333333333
N05B,moving_average,2018-08-31,3,252.2,261.3333333333333
N05B,holt_winters,2018-08-31,1,263.0,270.8663296424538
N05B,holt_winters,2018-08-31,3,252.2,282.5753937339189
N05B,sarima,2018-08-31,1,263.0,258.2594232394774
N05B,sarima,2018-08-31,3,252.2,264.0696079371985
N05B,naive,2018-09-30,1,287.0,263.0
N05B,naive,2018-09-30,3,254.0,263.0
N05B,seasonal_naive,2018-09-30,1,287.0,226.0
N05B,seasonal_naive,2018-09-30,3,254.0,226.0
N05B,moving_average,2018-09-30,1,287.0,266.3333333333333
N05B,moving_average,2018-09-30,3,254.0,266.3333333333333
N05B,holt_winters,2018-09-30,1,287.0,286.2189198840585
N05B,holt_winters,2018-09-30,3,254.0,296.90232883220557
N05B,sarima,2018-09-30,1,287.0,264.9858671453739
N05B,sarima,2018-09-30,3,254.0,267.17859410101516
N05B,naive,2018-10-31,1,252.2,287.0
N05B,naive,2018-10-31,3,295.2,287.0
N05B,seasonal_naive,2018-10-31,1,252.2,192.0
N05B,seasonal_naive,2018-10-31,3,295.2,229.0
N05B,moving_average,2018-10-31,1,252.2,267.6666666666667
N05B,moving_average,2018-10-31,3,295.2,267.6666666666667
N05B,holt_winters,2018-10-31,1,252.2,277.0153094933237
N05B,holt_winters,2018-10-31,3,295.2,314.74535586692946
N05B,sarima,2018-10-31,1,252.2,281.2930054302964
N05B,sarima,2018-10-31,3,295.2,274.99898653233527
N05B,naive,2018-11-30,1,254.0,252.2
N05B,naive,2018-11-30,3,249.4,252.2
N05B,seasonal_naive,2018-11-30,1,254.0,226.0
N05B,seasonal_naive,2018-11-30,3,249.4,268.0
N05B,moving_average,2018-11-30,1,254.0,267.40000000000003
N05B,moving_average,2018-11-30,3,249.4,267.40000000000003
N05B,holt_winters,2018-11-30,1,254.0,277.7900118708577
N05B,holt_winters,2018-11-30,3,249.4,195.10731314396295
N05B,sarima,2018-11-30,1,254.0,257.7346864645492
N05B,sarima,2018-11-30,3,249.4,263.8267190814164
N05B,naive,2018-12-31,1,295.2,254.0
N05B,naive,2018-12-31,3,301.4,254.0
N05B,seasonal_naive,2018-12-31,1,295.2,229.0
N05B,seasonal_naive,2018-12-31,3,301.4,381.0
N05B,moving_average,2018-12-31,1,295.2,264.40000000000003
N05B,moving_average,2018-12-31,3,301.4,264.40000000000003
N05B,holt_winters,2018-12-31,1,295.2,274.8664097194
N05B,holt_winters,2018-12-31,3,301.4,183.05646414107306
N05B,sarima,2018-12-31,1,295.2,258.8596276139533
N05B,sarima,2018-12-31,3,301.4,264.21078168466374
N05B,naive,2019-01-31,1,249.4,295.2
N05B,naive,2019-01-31,3,299.4,295.2
N05B,seasonal_naive,2019-01-31,1,249.4,268.0
N05B,seasonal_naive,2019-01-31,3,299.4,289.0
N05B,moving_average,2019-01-31,1,249.4,267.1333333333333
N05B,moving_average,2019-01-31,3,299.4,267.1333333333333
N05B,holt_winters,2019-01-31,1,249.4,192.55827371734455
N05B,holt_winters,2019-01-31,3,299.4,181.5587602875602
N05B,sarima,2019-01-31,1,249.4,286.7186995395752
N05B,sarima,2019-01-31,3,299.4,277.41250599743705
N05B,naive,2019-02-28,1,301.4,249.4
N05B,naive,2019-02-28,3,265.79999999999995,249.4
N05B,seasonal_naive,2019-02-28,1,301.4,381.0
N05B,seasonal_naive,2019-02-28,3,265.79999999999995,259.0
N05B,moving_average,2019-02-28,1,301.4,266.2
N05B,moving_average,2019-02-28,3,265.79999999999995,266.2
N05B,holt_winters,2019-02-28,1,301.4,235.5396167933604
N05B,holt_winters,2019-02-28,3,265.79999999999995,220.52210122477436
N05B,sarima,2019-02-28,1,301.4,255.89314948840698
N05B,sarima,2019-02-28,3,265.79999999999995,262.98839779694384
N05B,naive,2019-03-31,1,299.4,301.4
N05B,naive,2019-03-31,3,193.0,301.4
N05B,seasonal_naive,2019-03-31,1,299.4,289.0
N05B,seasonal_naive,2019-03-31,3,193.0,248.0
N05B,moving_average,2019-03-31,1,299.4,282.0
N05B,moving_average,2019-03-31,3,193.0,282.0
N05B,holt_winters,2019-03-31,1,299.4,267.89794955633806
N05B,holt_winters,2019-03-31,3,193.0,297.71824665055647
N05B,sarima,2019-03-31,1,299.4,290.80936742182803
N05B,sarima,2019-03-31,3,193.0,279.30016153165263
N05B,naive,2019-04-30,1,265.79999999999995,299.4
N05B,naive,2019-04-30,3,250.6,299.4
N05B,seasonal_naive,2019-04-30,1,265.79999999999995,259.0
N05B,seasonal_naive,2019-04-30,3,250.6,283.0
N05B,moving_average,2019-04-30,1,265.79999999999995,283.4
N05B,moving_average,2019-04-30,3,250.6,283.4
N05B,holt_winters,2019-04-30,1,265.79999999999995,290.9997620773848
N05B,holt_winters,2019-04-30,3,250.6,329.8268762887825
N05B,sarima,2019-04-30,1,265.79999999999995,289.64826088592554
N05B,sarima,2019-04-30,3,250.6,279.0377440631679
N05B,naive,2019-05-31,1,193.0,265.79999999999995
N05B,naive,2019-05-31,3,237.0,265.79999999999995
N05B,seasonal_naive,2019-05-31,1,193.0,248.0
N05B,seasonal_naive,2019-05-31,3,237.0,253.0
N05B,moving_average,2019-05-31,1,193.0,288.8666666666666
N05B,moving_average,2019-05-31,3,237.0,288.8666666666666
N05B,holt_winters,2019-05-31,1,193.0,303.0290215523579
N05B,holt_winters,2019-05-31,3,237.0,350.6025241238143
N05B,sarima,2019-05-31,1,193.0,267.22074763173515
N05B,sarima,2019-05-31,3,237.0,268.76182972946435
N05C,naive,2017-06-30,1,15.0,8.0
N05C,naive,2017-06-30,3,23.0,8.0
N05C,seasonal_naive,2017-06-30,1,15.0,8.0
N05C,seasonal_naive,2017-06-30,3,23.0,18.0
N05C,moving_average,2017-06-30,1,15.0,13.333333333333334
N05C,moving_average,2017-06-30,3,23.0,13.333333333333334
N05C,holt_winters,2017-06-30,1,15.0,6.802511074693058
N05C,holt_winters,2017-06-30,3,23.0,9.469309801219534
N05C,sarima,2017-06-30,1,15.0,14.649557081179186
N05C,sarima,2017-06-30,3,23.0,16.79248119716363
N05C,naive,2017-07-31,1,12.0,15.0
N05C,naive,2017-07-31,3,15.0,15.0
N05C,seasonal_naive,2017-07-31,1,12.0,12.0
N05C,seasonal_naive,2017-07-31,3,15.0,11.0
N05C,moving_average,2017-07-31,1,12.0,15.333333333333334
N05C,moving_average,2017-07-31,3,15.0,15.333333333333334
N05C,holt_winters,2017-07-31,1,12.0,16.397725363432226
N05C,holt_winters,2017-07-31,3,15.0,14.064465750823576
N05C,sarima,2017-07-31,1,12.0,16.456468059002372
N05C,sarima,2017-07-31,3,15.0,16.923553705568114
N05C,naive,2017-08-31,1,23.0,12.0
N05C,naive,2017-08-31,3,15.0,12.0
N05C,seasonal_naive,2017-08-31,1,23.0,18.0
N05C,seasonal_naive,2017-08-31,3,15.0,27.0
N05C,moving_average,2017-08-31,1,23.0,11.666666666666666
N05C,moving_average,2017-08-31,3,15.0,11.666666666666666
N05C,holt_winters,2017-08-31,1,23.0,10.661502341012888
N05C,holt_winters,2017-08-31,3,15.0,17.66036756900301
N05C,sarima,2017-08-31,1,23.0,15.562947311558307
N05C,sarima,2017-08-31,3,15.0,16.726742539488093
N05C,naive,2017-09-30,1,15.0,23.0
N05C,naive,2017-09-30,3,6.0,23.0
N05C,seasonal_naive,2017-09-30,1,15.0,11.0
N05C,seasonal_naive,2017-09-30,3,6.0,18.0
N05C,moving_average,2017-09-30,1,15.0,16.666666666666668
N05C,moving_average,2017-09-30,3,6.0,16.666666666666668
N05C,holt_winters,2017-09-30,1,15.0,16.510366071593456
N05C,holt_winters,2017-09-30,3,6.0,23.843560711150815
N05C,sarima,2017-09-30,1,15.0,18.52006438822709
N05C,sarima,2017-09-30,3,6.0,17.14211994043143
N05C,naive,2017-10-31,1,15.0,15.0
N05C,naive,2017-10-31,3,11.0,15.0
N05C,seasonal_naive,2017-10-31,1,15.0,27.0
N05C,seasonal_naive,2017-10-31,3,11.0,34.166666666
N05C,moving_average,2017-10-31,1,15.0,16.666666666666668
N05C,moving_average,2017-10-31,3,11.0,16.666666666666668
N05C,holt_winters,2017-10-31,1,15.0,21.005962270899005
N05C,holt_winters,2017-10-31,3,11.0,29.03287528906012
N05C,sarima,2017-10-31,1,15.0,16.483290863292716
N05C,sarima,2017-10-31,3,11.0,16.928298504258564
N05C,naive,2017-11-30,1,6.0,15.0
N05C,naive,2017-11-30,3,12.0,15.0
N05C,seasonal_naive,2017-11-30,1,6.0,18.0
N05C,seasonal_naive,2017-11-30,3,12.0,7.0
N05C,moving_average,2017-11-30,1,6.0,17.666666666666668
N05C,moving_average,2017-11-30,3,12.0,17.666666666666668
N05C,holt_winters,2017-11-30,1,6.0,21.497970635473422
N05C,holt_winters,2017-11-30,3,12.0,10.944095046555475
N05C,sarima,2017-11-30,1,6.0,16.447422693616545
N05C,sarima,2017-11-30,3,12.0,16.884338286232797
N05C,naive,2017-12-31,1,11.0,6.0
N05C,naive,2017-12-31,3,42.0,6.0
N05C,seasonal_naive,2017-12-31,1,11.0,34.166666666
N05C,seasonal_naive,2017-12-31,3,42.0,9.0
N05C,moving_average,2017-12-31,1,11.0,12.0
N05C,moving_average,2017-12-31,3,42.0,12.0
N05C,holt_winters,2017-12-31,1,11.0,22.600991149371325
N05C,holt_winters,2017-12-31,3,42.0,3.3076908473167634
N05C,sarima,2017-12-31,1,11.0,13.938033923883344
N05C,sarima,2017-12-31,3,42.0,16.435512702881624
N05C,naive,2018-01-31,1,12.0,11.0
N05C,naive,2018-01-31,3,21.0,11.0
N05C,seasonal_naive,2018-01-31,1,12.0,7.0
N05C,seasonal_naive,2018-01-31,3,21.0,9.0
N05C,moving_average,2018-01-31,1,12.0,10.666666666666666
N05C,moving_average,2018-01-31,3,21.0,10.666666666666666
N05C,holt_winters,2018-01-31,1,12.0,0.9772470225732781
N05C,holt_winters,2018-01-31,3,21.0,-3.273068587110199
N05C,sarima,2018-01-31,1,12.0,15.0717950406167
N05C,sarima,2018-01-31,3,21.0,16.410736092736414
N05C,naive,2018-02-28,1,42.0,12.0
N05C,naive,2018-02-28,3,13.0,12.0
N05C,seasonal_naive,2018-02-28,1,42.0,9.0
N05C,seasonal_naive,2018-02-28,3,13.0,23.0
N05C,moving_average,2018-02-28,1,42.0,9.666666666666666
N05C,moving_average,2018-02-28,3,13.0,9.666666666666666
N05C,holt_winters,2018-02-28,1,42.0,2.497619130290336
N05C,holt_winters,2018-02-28,3,13.0,7.247664306814927
N05C,sarima,2018-02-28,1,42.0,15.24028005304374
N05C,sarima,2018-02-28,3,13.0,16.332585788130398
N05C,naive,2018-03-31,1,21.0,42.0
N05C,naive,2018-03-31,3,18.0,42.0
N05C,seasonal_naive,2018-03-31,1,21.0,9.0
N05C,seasonal_naive,2018-03-31,3,18.0,8.0
N05C,moving_average,2018-03-31,1,21.0,21.666666666666668
N05C,moving_average,2018-03-31,3,18.0,21.666666666666668
N05C,holt_winters,2018-03-31,1,21.0,10.176958897922852
N05C,holt_winters,2018-03-31,3,18.0,13.4299948007198
N05C,sarima,2018-03-31,1,21.0,22.806891885730042
N05C,sarima,2018-03-31,3,18.0,17.448550831214
N05C,naive,2018-04-30,1,13.0,21.0
N05C,naive,2018-04-30,3,19.0,21.0
N05C,seasonal_naive,2018-04-30,1,13.0,23.0
N05C,seasonal_naive,2018-04-30,3,19.0,15.0
N05C,moving_average,2018-04-30,1,13.0,25.0
N05C,moving_average,2018-04-30,3,19.0,25.0
N05C,holt_winters,2018-04-30,1,13.0,20.258474654096002
N05C,holt_winters,2018-04-30,3,19.0,14.259163473760001
N05C,sarima,2018-04-30,1,13.0,17.96302022703889
N05C,sarima,2018-04-30,3,19.0,17.159727010912746
N05C,naive,2018-05-31,1,18.0,13.0
N05C,naive,2018-05-31,3,20.0,13.0
N05C,seasonal_naive,2018-05-31,1,18.0,8.0
N05C,seasonal_naive,2018-05-31,3,20.0,12.0
N05C,moving_average,2018-05-31,1,18.0,25.333333333333332
