sale_date,category_code,units_sold,granularity
2017-09-24,N05B,48.0,weekly
2017-10-01,N05B,42.0,weekly
2017-10-08,N05B,48.0,weekly
2017-10-15,N05B,41.0,weekly
2017-10-22,N05B,73.0,weekly
2017-10-29,N05B,48.0,weekly
2017-11-05,N05B,35.0,weekly
2017-11-12,N05B,44.0,weekly
2017-11-19,N05B,40.0,weekly
2017-11-26,N05B,64.0,weekly
2017-12-03,N05B,35.0,weekly
2017-12-10,N05B,50.0,weekly
2017-12-17,N05B,53.0,weekly
2017-12-24,N05B,38.0,weekly
2017-12-31,N05B,68.0,weekly
2018-01-07,N05B,31.0,weekly
2018-01-14,N05B,52.0,weekly
2018-01-21,N05B,49.0,weekly
2018-01-28,N05B,64.0,weekly
2018-02-04,N05B,64.0,weekly
2018-02-11,N05B,76.0,weekly
2018-02-18,N05B,62.0,weekly
2018-02-25,N05B,49.0,weekly
2018-03-04,N05B,115.0,weekly
2018-03-11,N05B,91.0,weekly
2018-03-18,N05B,77.0,weekly
2018-03-25,N05B,50.0,weekly
2018-04-01,N05B,117.0,weekly
2018-04-08,N05B,83.0,weekly
2018-04-15,N05B,64.0,weekly
2018-04-22,N05B,51.0,weekly
2018-04-29,N05B,60.0,weekly
2018-05-06,N05B,53.0,weekly
2018-05-13,N05B,66.0,weekly
2018-05-20,N05B,59.0,weekly
2018-05-27,N05B,60.0,weekly
2018-06-03,N05B,59.0,weekly
2018-06-10,N05B,61.0,weekly
2018-06-17,N05B,57.0,weekly
2018-06-24,N05B,45.0,weekly
2018-07-01,N05B,66.0,weekly
2018-07-08,N05B,78.0,weekly
2018-07-15,N05B,62.0,weekly
2018-07-22,N05B,65.0,weekly
2018-07-29,N05B,57.0,weekly
2018-08-05,N05B,58.0,weekly
2018-08-12,N05B,66.0,weekly
2018-08-19,N05B,56.0,weekly
2018-08-26,N05B,44.0,weekly
2018-09-02,N05B,54.0,weekly
2018-09-09,N05B,63.0,weekly
2018-09-16,N05B,71.0,weekly
2018-09-23,N05B,64.0,weekly
2018-09-30,N05B,54.0,weekly
2018-10-07,N05B,60.0,weekly
2018-10-14,N05B,87.0,weekly
2018-10-21,N05B,50.0,weekly
2018-10-28,N05B,71.0,weekly
2018-11-04,N05B,42.2,weekly
2018-11-11,N05B,70.0,weekly
2018-11-18,N05B,63.0,weekly
2018-11-25,N05B,54.0,weekly
2018-12-02,N05B,55.0,weekly
2018-12-09,N05B,60.0,weekly
2018-12-16,N05B,51.0,weekly
2018-12-23,N05B,53.0,weekly
2018-12-30,N05B,67.0,weekly
2019-01-06,N05B,51.0,weekly
2019-01-13,N05B,79.2,weekly
2019-01-20,N05B,69.0,weekly
2019-01-27,N05B,69.0,weekly
2019-02-03,N05B,64.0,weekly
2019-02-10,N05B,50.0,weekly
2019-02-17,N05B,78.4,weekly
2019-02-24,N05B,71.0,weekly
2019-03-03,N05B,49.0,weekly
2019-03-10,N05B,72.0,weekly
2019-03-17,N05B,66.0,weekly
2019-03-24,N05B,68.4,weekly
2019-03-31,N05B,69.0,weekly
2019-04-07,N05B,62.0,weekly
2019-04-14,N05B,72.4,weekly
2019-04-21,N05B,80.0,weekly
2019-04-28,N05B,67.0,weekly
2019-05-05,N05B,52.0,weekly
2019-05-12,N05B,79.0,weekly
2019-05-19,N05B,68.0,weekly
2019-05-26,N05B,49.8,weekly
2019-06-02,N05B,40.0,weekly
2019-06-09,N05B,52.0,weekly
2019-06-16,N05B,46.0,weekly
2019-06-23,N05B,49.0,weekly
2019-06-30,N05B,41.0,weekly
2019-07-07,N05B,47.0,weekly
2019-07-14,N05B,53.6,weekly
2019-07-21,N05B,55.0,weekly
2019-07-28,N05B,70.0,weekly
2019-08-04,N05B,54.0,weekly
2019-08-11,N05B,57.0,weekly
2019-08-18,N05B,53.0,weekly
2019-08-25,N05B,61.0,weekly
2019-09-01,N05B,45.2,weekly
2019-09-08,N05B,51.0,weekly
2019-09-15,N05B,67.2,weekly
2019-09-22,N05B,31.2,weekly
2019-09-29,N05B,61.2,weekly
2019-10-06,N05B,69.0,weekly
2019-10-13,N05B,26.0,weekly
2014-01-05,N05C,0.0,weekly
2014-01-12,N05C,5.0,weekly
2014-01-19,N05C,8.0,weekly
2014-01-26,N05C,8.0,weekly
2014-02-02,N05C,12.0,weekly
2014-02-09,N05C,7.0,weekly
2014-02-16,N05C,14.0,weekly
2014-02-23,N05C,5.0,weekly
2014-03-02,N05C,2.0,weekly
2014-03-09,N05C,4.0,weekly
2014-03-16,N05C,5.0,weekly
2014-03-23,N05C,4.0,weekly
2014-03-30,N05C,6.0,weekly
2014-04-06,N05C,7.0,weekly
2014-04-13,N05C,4.0,weekly
2014-04-20,N05C,1.0,weekly
2014-04-27,N05C,4.0,weekly
2014-05-04,N05C,6.0,weekly
2014-05-11,N05C,11.0,weekly
2014-05-18,N05C,2.0,weekly
2014-05-25,N05C,5.0,weekly
2014-06-01,N05C,3.0,weekly
2014-06-08,N05C,8.0,weekly
2014-06-15,N05C,8.0,weekly
2014-06-22,N05C,5.0,weekly
2014-06-29,N05C,1.0,weekly
2014-07-06,N05C,3.0,weekly
2014-07-13,N05C,7.0,weekly
2014-07-20,N05C,6.0,weekly
2014-07-27,N05C,2.0,weekly
2014-08-03,N05C,9.0,weekly
2014-08-10,N05C,8.0,weekly
2014-08-17,N05C,5.0,weekly
2014-08-24,N05C,7.0,weekly
2014-08-31,N05C,3.0,weekly
2014-09-07,N05C,5.0,weekly
2014-09-14,N05C,0.0,weekly
2014-09-21,N05C,3.0,weekly
2014-09-28,N05C,4.0,weekly
2014-10-05,N05C,3.0,weekly
2014-10-12,N05C,7.0,weekly
2014-10-19,N05C,4.625,weekly
2014-10-26,N05C,3.0,weekly
2014-11-02,N05C,4.0,weekly
2014-11-09,N05C,5.0,weekly
2014-11-16,N05C,4.0,weekly
2014-11-23,N05C,3.0,weekly
2014-11-30,N05C,7.0,weekly
2014-12-07,N05C,4.0,weekly
2014-12-14,N05C,7.0,weekly
2014-12-21,N05C,6.0,weekly
2014-12-28,N05C,4.0,weekly
2015-01-04,N05C,7.0,weekly
2015-01-11,N05C,7.0,weekly
2015-01-18,N05C,4.0,weekly
2015-01-25,N05C,3.0,weekly
2015-02-01,N05C,8.0,weekly
2015-02-08,N05C,1.0,weekly
2015-02-15,N05C,4.0,weekly
2015-02-22,N05C,2.0,weekly
2015-03-01,N05C,5.0,weekly
2015-03-08,N05C,1.0,weekly
2015-03-15,N05C,2.0,weekly
2015-03-22,N05C,2.0,weekly
2015-03-29,N05C,4.0,weekly
2015-04-05,N05C,3.0,weekly
2015-04-12,N05C,2.0,weekly
2015-04-19,N05C,0.0,weekly
2015-04-26,N05C,0.0,weekly
2015-05-03,N05C,2.0,weekly
2015-05-10,N05C,3.0,weekly
2015-05-17,N05C,0.0,weekly
2015-05-24,N05C,2.0,weekly
2015-05-31,N05C,3.0,weekly
2015-06-07,N05C,5.0,weekly
2015-06-14,N05C,3.0,weekly
2015-06-21,N05C,3.0,weekly
2015-06-28,N05C,1.0,weekly
2015-07-05,N05C,1.0,weekly
2015-07-12,N05C,0.0,weekly
2015-07-19,N05C,3.0,weekly
2015-07-26,N05C,2.0,weekly
2015-08-02,N05C,0.0,weekly
2015-08-09,N05C,4.0,weekly
2015-08-16,N05C,3.0,weekly
2015-08-23,N05C,5.0,weekly
2015-08-30,N05C,3.0,weekly
2015-09-06,N05C,3.0,weekly
2015-09-13,N05C,4.0,weekly
2015-09-20,N05C,0.0,weekly
2015-09-27,N05C,4.0,weekly
2015-10-04,N05C,0.0,weekly
2015-10-11,N05C,4.0,weekly
2015-10-18,N05C,1.0,weekly
2015-10-25,N05C,1.0,weekly
2015-11-01,N05C,2.0,weekly
2015-11-08,N05C,6.0,weekly
2015-11-15,N05C,4.0,weekly
2015-11-22,N05C,4.0,weekly
2015-11-29,N05C,3.0,weekly
2015-12-06,N05C,12.0,weekly
2015-12-13,N05C,3.0,weekly
2015-12-20,N05C,6.0,weekly
2015-12-27,N05C,5.0,weekly
2016-01-03,N05C,4.0,weekly
2016-01-10,N05C,4.0,weekly
2016-01-17,N05C,0.0,weekly
2016-01-24,N05C,9.0,weekly
2016-01-31,N05C,10.0,weekly
2016-02-07,N05C,5.0,weekly
2016-02-14,N05C,3.0,weekly
2016-02-21,N05C,7.0,weekly
2016-02-28,N05C,5.0,weekly
2016-03-06,N05C,4.0,weekly
2016-03-13,N05C,2.0,weekly
2016-03-20,N05C,3.0,weekly
2016-03-27,N05C,4.0,weekly
2016-04-03,N05C,0.0,weekly
2016-04-10,N05C,6.0,weekly
2016-04-17,N05C,3.0,weekly
2016-04-24,N05C,8.0,weekly
2016-05-01,N05C,1.0,weekly
2016-05-08,N05C,4.0,weekly
2016-05-15,N05C,1.0,weekly
2016-05-22,N05C,3.0,weekly
2016-05-29,N05C,10.0,weekly
2016-06-05,N05C,3.0,weekly
2016-06-12,N05C,3.0,weekly
2016-06-19,N05C,2.0,weekly
2016-06-26,N05C,0.0,weekly
2016-07-03,N05C,12.0,weekly
2016-07-10,N05C,5.0,weekly
2016-07-17,N05C,0.0,weekly
2016-07-24,N05C,0.0,weekly
2016-07-31,N05C,3.0,weekly
2016-08-07,N05C,1.0,weekly
2016-08-14,N05C,5.0,weekly
2016-08-21,N05C,4.0,weekly
2016-08-28,N05C,2.0,weekly
2016-09-04,N05C,0.0,weekly
2016-09-11,N05C,8.0,weekly
2016-09-18,N05C,0.0,weekly
2016-09-25,N05C,5.0,weekly
2016-10-02,N05C,5.0,weekly
2016-10-09,N05C,2.0,weekly
2016-10-16,N05C,3.0,weekly
2016-10-23,N05C,3.0,weekly
2016-10-30,N05C,3.0,weekly
2016-11-06,N05C,3.0,weekly
2016-11-13,N05C,4.0,weekly
2016-11-20,N05C,9.0,weekly
2016-11-27,N05C,9.0,weekly
2016-12-04,N05C,2.0,weekly
2016-12-11,N05C,4.0,weekly
2016-12-18,N05C,6.0,weekly
2016-12-25,N05C,3.0,weekly
2017-01-01,N05C,6.875,weekly
2017-01-08,N05C,3.958333333,weekly
2017-01-15,N05C,5.416666667,weekly
2017-01-22,N05C,9.583333333,weekly
2017-01-29,N05C,8.333333333,weekly
2017-02-05,N05C,9.166666667,weekly
2017-02-12,N05C,3.0,weekly
2017-02-19,N05C,0.0,weekly
2017-02-26,N05C,2.0,weekly
2017-03-05,N05C,4.0,weekly
2017-03-12,N05C,7.0,weekly
2017-03-19,N05C,0.0,weekly
2017-03-26,N05C,0.0,weekly
2017-04-02,N05C,0.0,weekly
2017-04-09,N05C,3.0,weekly
2017-04-16,N05C,2.0,weekly
2017-04-23,N05C,2.0,weekly
2017-04-30,N05C,2.0,weekly
2017-05-07,N05C,0.0,weekly
2017-05-14,N05C,14.0,weekly
2017-05-21,N05C,3.0,weekly
2017-05-28,N05C,0.0,weekly
2017-06-04,N05C,9.0,weekly
2017-06-11,N05C,0.0,weekly
2017-06-18,N05C,3.0,weekly
2017-06-25,N05C,2.0,weekly
2017-07-02,N05C,0.0,weekly
2017-07-09,N05C,1.0,weekly
2017-07-16,N05C,5.0,weekly
2017-07-23,N05C,8.0,weekly
2017-07-30,N05C,1.0,weekly
2017-08-06,N05C,2.0,weekly
2017-08-13,N05C,5.0,weekly
2017-08-20,N05C,0.0,weekly
2017-08-27,N05C,2.0,weekly
2017-09-03,N05C,3.0,weekly
2017-09-10,N05C,1.0,weekly
2017-09-17,N05C,3.0,weekly
2017-09-24,N05C,7.0,weekly
2017-10-01,N05C,13.0,weekly
2017-10-08,N05C,4.0,weekly
2017-10-15,N05C,3.0,weekly
2017-10-22,N05C,5.0,weekly
2017-10-29,N05C,2.0,weekly
2017-11-05,N05C,3.0,weekly
2017-11-12,N05C,3.0,weekly
2017-11-19,N05C,3.0,weekly
2017-11-26,N05C,3.0,weekly
2017-12-03,N05C,3.0,weekly
2017-12-10,N05C,1.0,weekly
2017-12-17,N05C,2.0,weekly
2017-12-24,N05C,0.0,weekly
2017-12-31,N05C,3.0,weekly
2018-01-07,N05C,0.0,weekly
2018-01-14,N05C,6.0,weekly
2018-01-21,N05C,2.0,weekly
2018-01-28,N05C,0.0,weekly
2018-02-04,N05C,3.0,weekly
2018-02-11,N05C,0.0,weekly
2018-02-18,N05C,1.0,weekly
2018-02-25,N05C,0.0,weekly
2018-03-04,N05C,16.0,weekly
2018-03-11,N05C,17.0,weekly
2018-03-18,N05C,2.0,weekly
2018-03-25,N05C,3.0,weekly
2018-04-01,N05C,16.0,weekly
2018-04-08,N05C,7.0,weekly
2018-04-15,N05C,3.0,weekly
2018-04-22,N05C,0.0,weekly
2018-04-29,N05C,3.0,weekly
2018-05-06,N05C,0.0,weekly
2018-05-13,N05C,4.0,weekly
2018-05-20,N05C,7.0,weekly
2018-05-27,N05C,2.0,weekly
2018-06-03,N05C,4.0,weekly
2018-06-10,N05C,6.0,weekly
2018-06-17,N05C,0.0,weekly
2018-06-24,N05C,3.0,weekly
2018-07-01,N05C,5.0,weekly
2018-07-08,N05C,3.0,weekly
2018-07-15,N05C,9.0,weekly
2018-07-22,N05C,2.0,weekly
2018-07-29,N05C,3.0,weekly
2018-08-05,N05C,8.0,weekly
2018-08-12,N05C,2.0,weekly
2018-08-19,N05C,7.0,weekly
2018-08-26,N05C,2.0,weekly
2018-09-02,N05C,4.0,weekly
2018-09-09,N05C,0.0,weekly
2018-09-16,N05C,6.0,weekly
2018-09-23,N05C,3.0,weekly
2018-09-30,N05C,2.0,weekly
2018-10-07,N05C,3.0,weekly
2018-10-14,N05C,7.0,weekly
2018-10-21,N05C,9.0,weekly
2018-10-28,N05C,6.0,weekly
2018-11-04,N05C,3.0,weekly
2018-11-11,N05C,5.0,weekly
2018-11-18,N05C,5.0,weekly
2018-11-25,N05C,6.0,weekly
2018-12-02,N05C,6.0,weekly
2018-12-09,N05C,0.0,weekly
2018-12-16,N05C,5.0,weekly
2018-12-23,N05C,9.0,weekly
2018-12-30,N05C,10.0,weekly
2019-01-06,N05C,2.0,weekly
2019-01-13,N05C,6.0,weekly
2019-01-20,N05C,3.0,weekly
2019-01-27,N05C,9.0,weekly
2019-02-03,N05C,5.0,weekly
2019-02-10,N05C,4.0,weekly
2019-02-17,N05C,0.0,weekly
2019-02-24,N05C,3.0,weekly
2019-03-03,N05C,6.0,weekly
2019-03-10,N05C,5.0,weekly
2019-03-17,N05C,5.0,weekly
2019-03-24,N05C,2.0,weekly
2019-03-31,N05C,4.0,weekly
2019-04-07,N05C,1.0,weekly
2019-04-14,N05C,4.0,weekly
2019-04-21,N05C,9.0,weekly
2019-04-28,N05C,6.0,weekly
2019-05-05,N05C,7.0,weekly
2019-05-12,N05C,8.0,weekly
2019-05-19,N05C,5.0,weekly
2019-05-26,N05C,5.0,weekly
2019-06-02,N05C,4.0,weekly
2019-06-09,N05C,7.0,weekly
2019-06-16,N05C,1.0,weekly
2019-06-23,N05C,10.0,weekly
2019-06-30,N05C,6.0,weekly
2019-07-07,N05C,1.0,weekly
2019-07-14,N05C,8.0,weekly
2019-07-21,N05C,2.0,weekly
2019-07-28,N05C,5.0,weekly
2019-08-04,N05C,11.0,weekly
2019-08-11,N05C,8.0,weekly
2019-08-18,N05C,2.0,weekly
2019-08-25,N05C,6.0,weekly
2019-09-01,N05C,4.0,weekly
2019-09-08,N05C,6.0,weekly
2019-09-15,N05C,5.0,weekly
2019-09-22,N05C,3.0,weekly
2019-09-29,N05C,1.0,weekly
2019-10-06,N05C,5.0,weekly
2019-10-13,N05C,2.0,weekly
2014-01-05,R03,32.0,weekly
2014-01-12,R03,21.0,weekly
2014-01-19,R03,29.0,weekly
2014-01-26,R03,23.0,weekly
2014-02-02,R03,29.0,weekly
2014-02-09,R03,31.0,weekly
2014-02-16,R03,18.0,weekly
2014-02-23,R03,35.0,weekly
2014-03-02,R03,16.0,weekly
2014-03-09,R03,16.0,weekly
2014-03-16,R03,36.0,weekly
2014-03-23,R03,27.0,weekly
2014-03-30,R03,29.0,weekly
2014-04-06,R03,27.0,weekly
2014-04-13,R03,22.0,weekly
2014-04-20,R03,24.0,weekly
2014-04-27,R03,16.0,weekly
2014-05-04,R03,24.0,weekly
2014-05-11,R03,15.0,weekly
2014-05-18,R03,42.0,weekly
2014-05-25,R03,20.0,weekly
2014-06-01,R03,19.0,weekly
2014-06-08,R03,19.0,weekly
2014-06-15,R03,20.0,weekly
2014-06-22,R03,11.0,weekly
2014-06-29,R03,6.0,weekly
2014-07-06,R03,8.0,weekly
2014-07-13,R03,27.0,weekly
2014-07-20,R03,12.0,weekly
2014-07-27,R03,8.0,weekly
2014-08-03,R03,11.0,weekly
2014-08-10,R03,3.0,weekly
2014-08-17,R03,3.0,weekly
2014-08-24,R03,14.0,weekly
2014-08-31,R03,12.0,weekly
2014-09-07,R03,9.0,weekly
2014-09-14,R03,28.0,weekly
2014-09-21,R03,44.0,weekly
2014-09-28,R03,2.0,weekly
2014-10-05,R03,81.0,weekly
2014-10-12,R03,21.0,weekly
2014-10-19,R03,28.0,weekly
2014-10-26,R03,30.0,weekly
2014-11-02,R03,39.0,weekly
2014-11-09,R03,25.0,weekly
2014-11-16,R03,22.0,weekly
2014-11-23,R03,38.0,weekly
2014-11-30,R03,20.0,weekly
2014-12-07,R03,40.0,weekly
2014-12-14,R03,21.0,weekly
2014-12-21,R03,31.0,weekly
2014-12-28,R03,54.0,weekly
2015-01-04,R03,25.25,weekly
2015-01-11,R03,39.0,weekly
2015-01-18,R03,32.0,weekly
2015-01-25,R03,58.0,weekly
2015-02-01,R03,40.0,weekly
2015-02-08,R03,36.0,weekly
2015-02-15,R03,65.0,weekly
2015-02-22,R03,69.0,weekly
2015-03-01,R03,38.0,weekly
2015-03-08,R03,17.0,weekly
2015-03-15,R03,35.0,weekly
2015-03-22,R03,58.0,weekly
2015-03-29,R03,58.0,weekly
2015-04-05,R03,15.0,weekly
2015-04-12,R03,40.0,weekly
2015-04-19,R03,19.0,weekly
2015-04-26,R03,6.0,weekly
2015-05-03,R03,20.0,weekly
2015-05-10,R03,26.0,weekly
2015-05-17,R03,12.0,weekly
2015-05-24,R03,10.0,weekly
2015-05-31,R03,51.0,weekly
2015-06-07,R03,53.0,weekly
2015-06-14,R03,26.0,weekly
2015-06-21,R03,83.0,weekly
2015-06-28,R03,18.0,weekly
2015-07-05,R03,35.0,weekly
2015-07-12,R03,21.0,weekly
2015-07-19,R03,7.0,weekly
2015-07-26,R03,7.0,weekly
2015-08-02,R03,3.0,weekly
2015-08-09,R03,11.0,weekly
2015-08-16,R03,7.0,weekly
2015-08-23,R03,10.0,weekly
2015-08-30,R03,11.0,weekly
2015-09-06,R03,22.0,weekly
2015-09-13,R03,24.0,weekly
2015-09-20,R03,17.0,weekly
2015-09-27,R03,17.0,weekly
2015-10-04,R03,50.0,weekly
2015-10-11,R03,51.0,weekly
2015-10-18,R03,32.0,weekly
2015-10-25,R03,40.0,weekly
2015-11-01,R03,33.0,weekly
2015-11-08,R03,33.0,weekly
2015-11-15,R03,70.0,weekly
2015-11-22,R03,32.0,weekly
2015-11-29,R03,19.0,weekly
2015-12-06,R03,25.0,weekly
2015-12-13,R03,72.0,weekly
2015-12-20,R03,52.0,weekly
2015-12-27,R03,50.0,weekly
2016-01-03,R03,48.0,weekly
2016-01-10,R03,35.0,weekly
2016-01-17,R03,21.0,weekly
2016-01-24,R03,46.0,weekly
2016-01-31,R03,62.0,weekly
2016-02-07,R03,37.0,weekly
2016-02-14,R03,78.0,weekly
2016-02-21,R03,60.0,weekly
2016-02-28,R03,67.0,weekly
2016-03-06,R03,28.0,weekly
2016-03-13,R03,62.0,weekly
2016-03-20,R03,81.0,weekly
2016-03-27,R03,52.0,weekly
2016-04-03,R03,74.0,weekly
2016-04-10,R03,60.0,weekly
2016-04-17,R03,50.0,weekly
2016-04-24,R03,40.0,weekly
2016-05-01,R03,25.0,weekly
2016-05-08,R03,9.0,weekly
2016-05-15,R03,35.0,weekly
2016-05-22,R03,46.0,weekly
2016-05-29,R03,21.0,weekly
2016-06-05,R03,35.0,weekly
2016-06-12,R03,36.0,weekly
2016-06-19,R03,42.0,weekly
2016-06-26,R03,22.0,weekly
2016-07-03,R03,45.0,weekly
2016-07-10,R03,15.0,weekly
2016-07-17,R03,21.0,weekly
2016-07-24,R03,10.0,weekly
2016-07-31,R03,30.0,weekly
2016-08-07,R03,62.0,weekly
2016-08-14,R03,13.0,weekly
2016-08-21,R03,17.0,weekly
2016-08-28,R03,21.0,weekly
2016-09-04,R03,16.0,weekly
2016-09-11,R03,26.0,weekly
2016-09-18,R03,37.0,weekly
2016-09-25,R03,29.0,weekly
2016-10-02,R03,38.0,weekly
2016-10-09,R03,46.0,weekly
2016-10-16,R03,59.0,weekly
2016-10-23,R03,47.0,weekly
2016-10-30,R03,29.0,weekly
2016-11-06,R03,42.0,weekly
2016-11-13,R03,36.0,weekly
2016-11-20,R03,22.0,weekly
2016-11-27,R03,48.0,weekly
2016-12-04,R03,55.0,weekly
2016-12-11,R03,71.0,weekly
2016-12-18,R03,88.0,weekly
2016-12-25,R03,31.0,weekly
2017-01-01,R03,55.25,weekly
2017-01-08,R03,47.65625,weekly
2017-01-15,R03,31.66666667,weekly
2017-01-22,R03,45.41666667,weekly
2017-01-29,R03,55.41666667,weekly
2017-02-05,R03,44.33333333,weekly
2017-02-12,R03,27.0,weekly
2017-02-19,R03,18.0,weekly
2017-02-26,R03,36.0,weekly
2017-03-05,R03,48.0,weekly
2017-03-12,R03,20.0,weekly
2017-03-19,R03,25.0,weekly
2017-03-26,R03,31.0,weekly
2017-04-02,R03,20.0,weekly
2017-04-09,R03,47.0,weekly
2017-04-16,R03,58.0,weekly
2017-04-23,R03,17.875,weekly
2017-04-30,R03,48.0,weekly
2017-05-07,R03,44.0,weekly
2017-05-14,R03,24.0,weekly
2017-05-21,R03,27.0,weekly
2017-05-28,R03,23.0,weekly
2017-06-04,R03,44.0,weekly
2017-06-11,R03,37.0,weekly
2017-06-18,R03,40.0,weekly
2017-06-25,R03,23.0,weekly
2017-07-02,R03,39.0,weekly
2017-07-09,R03,37.0,weekly
2017-07-16,R03,25.0,weekly
2017-07-23,R03,31.0,weekly
2017-07-30,R03,7.0,weekly
2017-08-06,R03,13.0,weekly
2017-08-13,R03,12.0,weekly
2017-08-20,R03,20.0,weekly
2017-08-27,R03,23.0,weekly
2017-09-03,R03,16.0,weekly
2017-09-10,R03,8.0,weekly
2017-09-17,R03,30.0,weekly
2017-09-24,R03,19.0,weekly
2017-10-01,R03,98.0,weekly
2017-10-08,R03,49.0,weekly
2017-10-15,R03,52.0,weekly
2017-10-22,R03,44.0,weekly
2017-10-29,R03,73.0,weekly
2017-11-05,R03,35.0,weekly
2017-11-12,R03,51.0,weekly
2017-11-19,R03,69.0,weekly
2017-11-26,R03,21.0,weekly
2017-12-03,R03,40.0,weekly
2017-12-10,R03,64.0,weekly
2017-12-17,R03,34.0,weekly
2017-12-24,R03,32.0,weekly
2017-12-31,R03,63.0,weekly
2018-01-07,R03,39.0,weekly
2018-01-14,R03,44.0,weekly
2018-01-21,R03,75.0,weekly
2018-01-28,R03,47.0,weekly
2018-02-04,R03,34.0,weekly
2018-02-11,R03,71.25,weekly
2018-02-18,R03,48.0,weekly
2018-02-25,R03,70.0,weekly
2018-03-04,R03,68.0,weekly
2018-03-11,R03,68.0,weekly
2018-03-18,R03,61.0,weekly
2018-03-25,R03,58.0,weekly
2018-04-01,R03,51.0,weekly
2018-04-08,R03,60.0,weekly
2018-04-15,R03,52.0,weekly
2018-04-22,R03,28.0,weekly
2018-04-29,R03,66.0,weekly
2018-05-06,R03,26.0,weekly
2018-05-13,R03,31.0,weekly
2018-05-20,R03,47.0,weekly
2018-05-27,R03,31.0,weekly
2018-06-03,R03,45.0,weekly
2018-06-10,R03,23.0,weekly
2018-06-17,R03,16.0,weekly
2018-06-24,R03,29.0,weekly
2018-07-01,R03,31.0,weekly
2018-07-08,R03,41.0,weekly
2018-07-15,R03,11.0,weekly
2018-07-22,R03,24.0,weekly
2018-07-29,R03,4.0,weekly
2018-08-05,R03,9.0,weekly
2018-08-12,R03,13.0,weekly
2018-08-19,R03,28.0,weekly
2018-08-26,R03,79.0,weekly
2018-09-02,R03,36.0,weekly
2018-09-09,R03,43.0,weekly
2018-09-16,R03,42.0,weekly
2018-09-23,R03,47.0,weekly
2018-09-30,R03,67.0,weekly
2018-10-07,R03,63.0,weekly
2018-10-14,R03,56.0,weekly
2018-10-21,R03,67.0,weekly
2018-10-28,R03,116.0,weekly
2018-11-04,R03,46.0,weekly
2018-11-11,R03,93.0,weekly
2018-11-18,R03,100.0,weekly
2018-11-25,R03,67.0,weekly
2018-12-02,R03,70.0,weekly
2018-12-09,R03,56.0,weekly
2018-12-16,R03,98.0,weekly
2018-12-23,R03,58.0,weekly
2018-12-30,R03,96.0,weekly
2019-01-06,R03,54.0,weekly
2019-01-13,R03,50.0,weekly
2019-01-20,R03,121.0,weekly
2019-01-27,R03,93.0,weekly
2019-02-03,R03,131.0,weekly
2019-02-10,R03,62.0,weekly
2019-02-17,R03,35.0,weekly
2019-02-24,R03,31.0,weekly
2019-03-03,R03,57.0,weekly
2019-03-10,R03,26.0,weekly
2019-03-17,R03,88.0,weekly
2019-03-24,R03,74.0,weekly
2019-03-31,R03,53.0,weekly
2019-04-07,R03,51.0,weekly
2019-04-14,R03,42.0,weekly
2019-04-21,R03,36.0,weekly
2019-04-28,R03,62.0,weekly
2019-05-05,R03,64.0,weekly
2019-05-12,R03,123.0,weekly
2019-05-19,R03,61.29166667,weekly
2019-05-26,R03,65.0,weekly
2019-06-02,R03,27.0,weekly
2019-06-09,R03,45.0,weekly
2019-06-16,R03,23.0,weekly
2019-06-23,R03,32.0,weekly
2019-06-30,R03,28.0,weekly
2019-07-07,R03,17.0,weekly
2019-07-14,R03,15.0,weekly
2019-07-21,R03,15.0,weekly
2019-07-28,R03,30.0,weekly
2019-08-04,R03,48.0,weekly
2019-08-11,R03,66.0,weekly
2019-08-18,R03,35.0,weekly
2019-08-25,R03,24.0,weekly
2019-09-01,R03,15.0,weekly
2019-09-08,R03,15.0,weekly
2019-09-15,R03,30.0,weekly
2019-09-22,R03,26.0,weekly
2019-09-29,R03,40.41666667,weekly
2019-10-06,R03,30.0,weekly
2019-10-13,R03,12.0,weekly
2014-01-05,R06,7.0,weekly
2014-01-12,R06,7.2,weekly
2014-01-19,R06,12.0,weekly
2014-01-26,R06,10.0,weekly
2014-02-02,R06,12.0,weekly
2014-02-09,R06,6.0,weekly
2014-02-16,R06,16.2,weekly
2014-02-23,R06,7.0,weekly
2014-03-02,R06,10.1,weekly
2014-03-09,R06,9.2,weekly
2014-03-16,R06,19.0,weekly
2014-03-23,R06,23.6,weekly
2014-03-30,R06,24.5,weekly
2014-04-06,R06,20.0,weekly
2014-04-13,R06,20.3,weekly
2014-04-20,R06,20.0,weekly
2014-04-27,R06,13.0,weekly
2014-05-04,R06,13.9,weekly
2014-05-11,R06,36.0,weekly
2014-05-18,R06,18.5,weekly
2014-05-25,R06,36.6,weekly
2014-06-01,R06,28.1,weekly
2014-06-08,R06,27.5,weekly
2014-06-15,R06,36.8,weekly
2014-06-22,R06,24.0,weekly
2014-06-29,R06,18.0,weekly
2014-07-06,R06,10.0,weekly
2014-07-13,R06,16.2,weekly
2014-07-20,R06,14.4,weekly
2014-07-27,R06,16.0,weekly
2014-08-03,R06,16.5,weekly
2014-08-10,R06,16.9,weekly
2014-08-17,R06,23.6,weekly
2014-08-24,R06,11.3,weekly
2014-08-31,R06,15.0,weekly
2014-09-07,R06,18.6,weekly
2014-09-14,R06,10.2,weekly
2014-09-21,R06,8.0,weekly
2014-09-28,R06,16.0,weekly
2014-10-05,R06,14.0,weekly
