sale_date,category_code,units_sold,granularity
2018-11-02,N02BE,32.6,daily
2018-11-03,N02BE,45.4,daily
2018-11-04,N02BE,52.0,daily
2018-11-05,N02BE,29.0,daily
2018-11-06,N02BE,37.7,daily
2018-11-07,N02BE,38.9,daily
2018-11-08,N02BE,38.0,daily
2018-11-09,N02BE,43.0,daily
2018-11-10,N02BE,35.6,daily
2018-11-11,N02BE,33.65,daily
2018-11-12,N02BE,35.0,daily
2018-11-13,N02BE,29.7,daily
2018-11-14,N02BE,28.4,daily
2018-11-15,N02BE,49.6,daily
2018-11-16,N02BE,21.5,daily
2018-11-17,N02BE,39.0,daily
2018-11-18,N02BE,32.9,daily
2018-11-19,N02BE,47.2,daily
2018-11-20,N02BE,31.5,daily
2018-11-21,N02BE,22.0,daily
2018-11-22,N02BE,22.4,daily
2018-11-23,N02BE,29.6,daily
2018-11-24,N02BE,29.2,daily
2018-11-25,N02BE,19.1,daily
2018-11-26,N02BE,36.3,daily
2018-11-27,N02BE,41.5,daily
2018-11-28,N02BE,24.4,daily
2018-11-29,N02BE,22.6,daily
2018-11-30,N02BE,22.4,daily
2018-12-01,N02BE,41.0,daily
2018-12-02,N02BE,65.7,daily
2018-12-03,N02BE,44.0,daily
2018-12-04,N02BE,32.2,daily
2018-12-05,N02BE,41.3,daily
2018-12-06,N02BE,0.0,daily
2018-12-07,N02BE,47.4,daily
2018-12-08,N02BE,0.0,daily
2018-12-09,N02BE,57.7,daily
2018-12-10,N02BE,23.8,daily
2018-12-11,N02BE,28.0,daily
2018-12-12,N02BE,37.6,daily
2018-12-13,N02BE,47.5,daily
2018-12-14,N02BE,23.4,daily
2018-12-15,N02BE,62.4,daily
2018-12-16,N02BE,27.0,daily
2018-12-17,N02BE,53.0,daily
2018-12-18,N02BE,34.5,daily
2018-12-19,N02BE,0.0,daily
2018-12-20,N02BE,27.0,daily
2018-12-21,N02BE,35.0,daily
2018-12-22,N02BE,43.4,daily
2018-12-23,N02BE,47.7,daily
2018-12-24,N02BE,32.0,daily
2018-12-25,N02BE,42.6,daily
2018-12-26,N02BE,50.0,daily
2018-12-27,N02BE,40.6,daily
2018-12-28,N02BE,56.4,daily
2018-12-29,N02BE,68.35,daily
2018-12-30,N02BE,59.9,daily
2018-12-31,N02BE,44.5,daily
2019-01-01,N02BE,0.0,daily
2019-01-02,N02BE,36.8,daily
2019-01-03,N02BE,42.4,daily
2019-01-04,N02BE,55.8,daily
2019-01-05,N02BE,62.75,daily
2019-01-06,N02BE,47.4,daily
2019-01-07,N02BE,0.0,daily
2019-01-08,N02BE,41.8,daily
2019-01-09,N02BE,64.8,daily
2019-01-10,N02BE,39.1,daily
2019-01-11,N02BE,61.6,daily
2019-01-12,N02BE,74.5,daily
2019-01-13,N02BE,73.0,daily
2019-01-14,N02BE,51.0,daily
2019-01-15,N02BE,30.4,daily
2019-01-16,N02BE,48.8,daily
2019-01-17,N02BE,55.6,daily
2019-01-18,N02BE,27.8,daily
2019-01-19,N02BE,77.4,daily
2019-01-20,N02BE,93.05,daily
2019-01-21,N02BE,67.15,daily
2019-01-22,N02BE,74.9,daily
2019-01-23,N02BE,58.4,daily
2019-01-24,N02BE,47.3,daily
2019-01-25,N02BE,32.65,daily
2019-01-26,N02BE,97.8,daily
2019-01-27,N02BE,100.1,daily
2019-01-28,N02BE,45.0,daily
2019-01-29,N02BE,38.8,daily
2019-01-30,N02BE,52.312,daily
2019-01-31,N02BE,62.2,daily
2019-02-01,N02BE,38.9,daily
2019-02-02,N02BE,64.262,daily
2019-02-03,N02BE,47.088,daily
2019-02-04,N02BE,47.0,daily
2019-02-05,N02BE,33.8,daily
2019-02-06,N02BE,29.0,daily
2019-02-07,N02BE,42.6,daily
2019-02-08,N02BE,50.2,daily
2019-02-09,N02BE,51.65,daily
2019-02-10,N02BE,43.2,daily
2019-02-11,N02BE,30.0,daily
2019-02-12,N02BE,34.6,daily
2019-02-13,N02BE,27.2,daily
2019-02-14,N02BE,54.5,daily
2019-02-15,N02BE,52.05,daily
2019-02-16,N02BE,36.4,daily
2019-02-17,N02BE,15.162,daily
2019-02-18,N02BE,27.4,daily
2019-02-19,N02BE,27.4,daily
2019-02-20,N02BE,30.6,daily
2019-02-21,N02BE,45.4,daily
2019-02-22,N02BE,16.0,daily
2019-02-23,N02BE,38.2,daily
2019-02-24,N02BE,19.0,daily
2019-02-25,N02BE,25.2,daily
2019-02-26,N02BE,27.0,daily
2019-02-27,N02BE,13.4,daily
2019-02-28,N02BE,34.0,daily
2019-03-01,N02BE,22.2,daily
2019-03-02,N02BE,46.0,daily
2019-03-03,N02BE,20.0,daily
2019-03-04,N02BE,41.0,daily
2019-03-05,N02BE,20.0,daily
2019-03-06,N02BE,31.0,daily
2019-03-07,N02BE,10.0,daily
2019-03-08,N02BE,33.7,daily
2019-03-09,N02BE,45.2,daily
2019-03-10,N02BE,51.0,daily
2019-03-11,N02BE,26.4,daily
2019-03-12,N02BE,31.85,daily
2019-03-13,N02BE,22.0,daily
2019-03-14,N02BE,47.2,daily
2019-03-15,N02BE,40.0,daily
2019-03-16,N02BE,29.0,daily
2019-03-17,N02BE,55.0,daily
2019-03-18,N02BE,23.0,daily
2019-03-19,N02BE,26.2,daily
2019-03-20,N02BE,28.9,daily
2019-03-21,N02BE,18.8,daily
2019-03-22,N02BE,41.0,daily
2019-03-23,N02BE,15.5,daily
2019-03-24,N02BE,43.2,daily
2019-03-25,N02BE,27.0,daily
2019-03-26,N02BE,36.0,daily
2019-03-27,N02BE,25.6,daily
2019-03-28,N02BE,14.0,daily
2019-03-29,N02BE,25.3,daily
2019-03-30,N02BE,18.0,daily
2019-03-31,N02BE,27.0,daily
2019-04-01,N02BE,34.65,daily
2019-04-02,N02BE,24.0,daily
2019-04-03,N02BE,18.3,daily
2019-04-04,N02BE,39.0,daily
2019-04-05,N02BE,25.2,daily
2019-04-06,N02BE,13.2,daily
2019-04-07,N02BE,19.0,daily
2019-04-08,N02BE,10.0,daily
2019-04-09,N02BE,12.0,daily
2019-04-10,N02BE,34.0,daily
2019-04-11,N02BE,15.9,daily
2019-04-12,N02BE,16.6,daily
2019-04-13,N02BE,14.0,daily
2019-04-14,N02BE,23.0,daily
2019-04-15,N02BE,8.8,daily
2019-04-16,N02BE,27.2,daily
2019-04-17,N02BE,13.5,daily
2019-04-18,N02BE,0.0,daily
2019-04-19,N02BE,25.0,daily
2019-04-20,N02BE,22.4,daily
2019-04-21,N02BE,21.0,daily
2019-04-22,N02BE,51.0,daily
2019-04-23,N02BE,18.4,daily
2019-04-24,N02BE,39.1,daily
2019-04-25,N02BE,15.0,daily
2019-04-26,N02BE,32.6,daily
2019-04-27,N02BE,25.2,daily
2019-04-28,N02BE,0.0,daily
2019-04-29,N02BE,27.6,daily
2019-04-30,N02BE,22.0,daily
2019-05-01,N02BE,8.0,daily
2019-05-02,N02BE,20.0,daily
2019-05-03,N02BE,24.0,daily
2019-05-04,N02BE,25.0,daily
2019-05-05,N02BE,31.0,daily
2019-05-06,N02BE,23.0,daily
2019-05-07,N02BE,33.4,daily
2019-05-08,N02BE,13.0,daily
2019-05-09,N02BE,12.5,daily
2019-05-10,N02BE,11.6,daily
2019-05-11,N02BE,16.8,daily
2019-05-12,N02BE,38.8,daily
2019-05-13,N02BE,26.2,daily
2019-05-14,N02BE,25.0,daily
2019-05-15,N02BE,28.4,daily
2019-05-16,N02BE,12.0,daily
2019-05-17,N02BE,28.0,daily
2019-05-18,N02BE,14.0,daily
2019-05-19,N02BE,26.4,daily
2019-05-20,N02BE,21.3,daily
2019-05-21,N02BE,17.6,daily
2019-05-22,N02BE,28.2,daily
2019-05-23,N02BE,26.1,daily
2019-05-24,N02BE,36.2,daily
2019-05-25,N02BE,35.0,daily
2019-05-26,N02BE,30.0,daily
2019-05-27,N02BE,19.0,daily
2019-05-28,N02BE,18.2,daily
2019-05-29,N02BE,15.0,daily
2019-05-30,N02BE,17.2,daily
2019-05-31,N02BE,22.662,daily
2019-06-01,N02BE,21.4,daily
2019-06-02,N02BE,28.0,daily
2019-06-03,N02BE,15.4,daily
2019-06-04,N02BE,28.2,daily
2019-06-05,N02BE,26.1,daily
2019-06-06,N02BE,27.0,daily
2019-06-07,N02BE,22.0,daily
2019-06-08,N02BE,22.4,daily
2019-06-09,N02BE,16.5,daily
2019-06-10,N02BE,15.0,daily
2019-06-11,N02BE,25.0,daily
2019-06-12,N02BE,16.2,daily
2019-06-13,N02BE,19.4,daily
2019-06-14,N02BE,15.0,daily
2019-06-15,N02BE,15.0,daily
2019-06-16,N02BE,18.0,daily
2019-06-17,N02BE,18.0,daily
2019-06-18,N02BE,29.5,daily
2019-06-19,N02BE,18.0,daily
2019-06-20,N02BE,15.0,daily
2019-06-21,N02BE,24.8,daily
2019-06-22,N02BE,25.0,daily
2019-06-23,N02BE,18.2,daily
2019-06-24,N02BE,19.0,daily
2019-06-25,N02BE,12.0,daily
2019-06-26,N02BE,11.6,daily
2019-06-27,N02BE,15.0,daily
2019-06-28,N02BE,15.0,daily
2019-06-29,N02BE,18.3,daily
2019-06-30,N02BE,40.0,daily
2019-07-01,N02BE,14.0,daily
2019-07-02,N02BE,14.0,daily
2019-07-03,N02BE,30.05,daily
2019-07-04,N02BE,13.0,daily
2019-07-05,N02BE,20.0,daily
2019-07-06,N02BE,16.0,daily
2019-07-07,N02BE,25.0,daily
2019-07-08,N02BE,21.4,daily
2019-07-09,N02BE,15.0,daily
2019-07-10,N02BE,19.6,daily
2019-07-11,N02BE,19.0,daily
2019-07-12,N02BE,34.0,daily
2019-07-13,N02BE,17.6,daily
2019-07-14,N02BE,23.0,daily
2019-07-15,N02BE,24.0,daily
2019-07-16,N02BE,14.0,daily
2019-07-17,N02BE,26.0,daily
2019-07-18,N02BE,24.0,daily
2019-07-19,N02BE,28.0,daily
2019-07-20,N02BE,17.2,daily
2019-07-21,N02BE,16.0,daily
2019-07-22,N02BE,14.25,daily
2019-07-23,N02BE,7.25,daily
2019-07-24,N02BE,30.875,daily
2019-07-25,N02BE,20.0,daily
2019-07-26,N02BE,17.0,daily
2019-07-27,N02BE,22.0,daily
2019-07-28,N02BE,13.0,daily
2019-07-29,N02BE,25.45,daily
2019-07-30,N02BE,19.0,daily
2019-07-31,N02BE,21.0,daily
2019-08-01,N02BE,37.0,daily
2019-08-02,N02BE,18.0,daily
2019-08-03,N02BE,12.0,daily
2019-08-04,N02BE,24.0,daily
2019-08-05,N02BE,6.0,daily
2019-08-06,N02BE,17.25,daily
2019-08-07,N02BE,9.0,daily
2019-08-08,N02BE,15.0,daily
2019-08-09,N02BE,8.0,daily
2019-08-10,N02BE,15.0,daily
2019-08-11,N02BE,16.0,daily
2019-08-12,N02BE,36.0,daily
2019-08-13,N02BE,15.0,daily
2019-08-14,N02BE,20.0,daily
2019-08-15,N02BE,12.0,daily
2019-08-16,N02BE,13.0,daily
2019-08-17,N02BE,18.0,daily
2019-08-18,N02BE,11.0,daily
2019-08-19,N02BE,9.0,daily
2019-08-20,N02BE,13.4,daily
2019-08-21,N02BE,19.45,daily
2019-08-22,N02BE,20.0,daily
2019-08-23,N02BE,12.0,daily
2019-08-24,N02BE,24.6,daily
2019-08-25,N02BE,17.0,daily
2019-08-26,N02BE,18.0,daily
2019-08-27,N02BE,21.0,daily
2019-08-28,N02BE,10.0,daily
2019-08-29,N02BE,17.4,daily
2019-08-30,N02BE,19.0,daily
2019-08-31,N02BE,15.0,daily
2019-09-01,N02BE,17.0,daily
2019-09-02,N02BE,18.0,daily
2019-09-03,N02BE,12.125,daily
2019-09-04,N02BE,29.23,daily
2019-09-05,N02BE,14.0,daily
2019-09-06,N02BE,28.4,daily
2019-09-07,N02BE,27.0,daily
2019-09-08,N02BE,26.0,daily
2019-09-09,N02BE,26.0,daily
2019-09-10,N02BE,22.0,daily
2019-09-11,N02BE,42.0,daily
2019-09-12,N02BE,21.975,daily
2019-09-13,N02BE,17.0,daily
2019-09-14,N02BE,24.0,daily
2019-09-15,N02BE,25.4,daily
2019-09-16,N02BE,22.0,daily
2019-09-17,N02BE,19.2,daily
2019-09-18,N02BE,22.0,daily
2019-09-19,N02BE,33.0,daily
2019-09-20,N02BE,51.3,daily
2019-09-21,N02BE,44.25,daily
2019-09-22,N02BE,56.5,daily
2019-09-23,N02BE,55.0,daily
2019-09-24,N02BE,61.3,daily
2019-09-25,N02BE,32.5,daily
2019-09-26,N02BE,31.0,daily
2019-09-27,N02BE,41.1,daily
2019-09-28,N02BE,48.0,daily
2019-09-29,N02BE,67.8,daily
2019-09-30,N02BE,49.4,daily
2019-10-01,N02BE,47.0,daily
2019-10-02,N02BE,30.2,daily
2019-10-03,N02BE,40.4,daily
2019-10-04,N02BE,22.45,daily
2019-10-05,N02BE,25.4,daily
2019-10-06,N02BE,34.6,daily
2019-10-07,N02BE,50.8,daily
2019-10-08,N02BE,44.3,daily
2014-01-02,N05B,7.0,daily
2014-01-03,N05B,16.0,daily
2014-01-04,N05B,10.0,daily
2014-01-05,N05B,8.0,daily
2014-01-06,N05B,16.0,daily
2014-01-07,N05B,0.0,daily
2014-01-08,N05B,19.0,daily
2014-01-09,N05B,16.0,daily
2014-01-10,N05B,15.0,daily
2014-01-11,N05B,14.0,daily
2014-01-12,N05B,8.0,daily
2014-01-13,N05B,9.0,daily
2014-01-14,N05B,6.0,daily
2014-01-15,N05B,12.0,daily
2014-01-16,N05B,19.0,daily
2014-01-17,N05B,15.0,daily
2014-01-18,N05B,15.0,daily
2014-01-19,N05B,4.0,daily
2014-01-20,N05B,18.0,daily
2014-01-21,N05B,15.0,daily
2014-01-22,N05B,10.0,daily
2014-01-23,N05B,2.0,daily
2014-01-24,N05B,13.0,daily
2014-01-25,N05B,18.0,daily
2014-01-26,N05B,4.0,daily
2014-01-27,N05B,17.0,daily
2014-01-28,N05B,22.0,daily
2014-01-29,N05B,10.0,daily
2014-01-30,N05B,7.0,daily
2014-01-31,N05B,9.0,daily
2014-02-01,N05B,13.0,daily
2014-02-02,N05B,6.0,daily
2014-02-03,N05B,16.0,daily
2014-02-04,N05B,8.0,daily
2014-02-05,N05B,15.0,daily
2014-02-06,N05B,17.0,daily
2014-02-07,N05B,19.0,daily
2014-02-08,N05B,13.0,daily
2014-02-09,N05B,10.0,daily
2014-02-10,N05B,20.0,daily
2014-02-11,N05B,20.0,daily
2014-02-12,N05B,9.0,daily
2014-02-13,N05B,13.0,daily
2014-02-14,N05B,13.0,daily
2014-02-15,N05B,9.0,daily
2014-02-16,N05B,5.0,daily
2014-02-17,N05B,13.0,daily
2014-02-18,N05B,14.0,daily
2014-02-19,N05B,17.0,daily
2014-02-20,N05B,16.0,daily
2014-02-21,N05B,17.0,daily
2014-02-22,N05B,12.0,daily
2014-02-23,N05B,10.0,daily
2014-02-24,N05B,4.0,daily
2014-02-25,N05B,13.0,daily
2014-02-26,N05B,5.0,daily
2014-02-27,N05B,8.0,daily
2014-02-28,N05B,12.0,daily
2014-03-01,N05B,8.0,daily
2014-03-02,N05B,2.0,daily
2014-03-03,N05B,1.0,daily
2014-03-04,N05B,9.0,daily
2014-03-05,N05B,4.0,daily
2014-03-06,N05B,17.0,daily
2014-03-07,N05B,3.0,daily
2014-03-08,N05B,11.0,daily
2014-03-09,N05B,3.0,daily
2014-03-10,N05B,11.0,daily
2014-03-11,N05B,12.0,daily
2014-03-12,N05B,22.0,daily
2014-03-13,N05B,10.0,daily
2014-03-14,N05B,11.0,daily
2014-03-15,N05B,18.0,daily
2014-03-16,N05B,6.0,daily
2014-03-17,N05B,6.0,daily
2014-03-18,N05B,9.0,daily
2014-03-19,N05B,2.0,daily
2014-03-20,N05B,5.0,daily
2014-03-21,N05B,4.0,daily
2014-03-22,N05B,10.0,daily
2014-03-23,N05B,0.0,daily
2014-03-24,N05B,7.0,daily
2014-03-25,N05B,7.0,daily
2014-03-26,N05B,7.0,daily
2014-03-27,N05B,6.0,daily
2014-03-28,N05B,3.0,daily
2014-03-29,N05B,8.0,daily
2014-03-30,N05B,4.0,daily
2014-03-31,N05B,6.0,daily
2014-04-01,N05B,5.0,daily
2014-04-02,N05B,1.0,daily
2014-04-03,N05B,4.0,daily
2014-04-04,N05B,9.0,daily
2014-04-05,N05B,5.0,daily
2014-04-06,N05B,1.0,daily
2014-04-07,N05B,4.0,daily
2014-04-08,N05B,6.0,daily
2014-04-09,N05B,2.0,daily
2014-04-10,N05B,10.0,daily
2014-04-11,N05B,2.0,daily
2014-04-12,N05B,19.0,daily
2014-04-13,N05B,3.0,daily
2014-04-14,N05B,10.0,daily
2014-04-15,N05B,12.0,daily
2014-04-16,N05B,1.0,daily
2014-04-17,N05B,19.0,daily
2014-04-18,N05B,10.0,daily
2014-04-19,N05B,7.0,daily
2014-04-20,N05B,0.0,daily
2014-04-21,N05B,8.0,daily
2014-04-22,N05B,8.0,daily
2014-04-23,N05B,8.0,daily
2014-04-24,N05B,6.0,daily
2014-04-25,N05B,10.0,daily
2014-04-26,N05B,12.0,daily
2014-04-27,N05B,2.0,daily
2014-04-28,N05B,8.0,daily
2014-04-29,N05B,6.0,daily
2014-04-30,N05B,11.0,daily
2014-05-01,N05B,0.0,daily
2014-05-02,N05B,16.0,daily
2014-05-03,N05B,5.0,daily
2014-05-04,N05B,3.0,daily
2014-05-05,N05B,7.0,daily
2014-05-06,N05B,10.0,daily
2014-05-07,N05B,8.0,daily
2014-05-08,N05B,10.0,daily
2014-05-09,N05B,12.0,daily
2014-05-10,N05B,15.0,daily
2014-05-11,N05B,7.0,daily
2014-05-12,N05B,8.0,daily
2014-05-13,N05B,7.0,daily
2014-05-14,N05B,4.0,daily
2014-05-15,N05B,7.0,daily
2014-05-16,N05B,10.0,daily
2014-05-17,N05B,14.0,daily
2014-05-18,N05B,6.0,daily
2014-05-19,N05B,5.0,daily
2014-05-20,N05B,10.0,daily
2014-05-21,N05B,6.0,daily
2014-05-22,N05B,8.0,daily
2014-05-23,N05B,8.0,daily
2014-05-24,N05B,11.0,daily
2014-05-25,N05B,8.0,daily
2014-05-26,N05B,7.0,daily
2014-05-27,N05B,12.0,daily
2014-05-28,N05B,9.0,daily
2014-05-29,N05B,13.0,daily
2014-05-30,N05B,14.0,daily
2014-05-31,N05B,10.0,daily
2014-06-01,N05B,4.0,daily
2014-06-02,N05B,16.0,daily
2014-06-03,N05B,7.0,daily
2014-06-04,N05B,6.0,daily
2014-06-05,N05B,4.0,daily
2014-06-06,N05B,15.0,daily
2014-06-07,N05B,8.0,daily
2014-06-08,N05B,8.0,daily
2014-06-09,N05B,17.0,daily
2014-06-10,N05B,16.0,daily
2014-06-11,N05B,16.0,daily
2014-06-12,N05B,12.0,daily
2014-06-13,N05B,11.0,daily
2014-06-14,N05B,10.0,daily
2014-06-15,N05B,5.0,daily
2014-06-16,N05B,11.0,daily
2014-06-17,N05B,12.0,daily
2014-06-18,N05B,6.0,daily
2014-06-19,N05B,8.0,daily
2014-06-20,N05B,9.0,daily
2014-06-21,N05B,12.0,daily
2014-06-22,N05B,8.0,daily
2014-06-23,N05B,12.0,daily
2014-06-24,N05B,23.0,daily
2014-06-25,N05B,19.0,daily
2014-06-26,N05B,14.0,daily
2014-06-27,N05B,13.0,daily
2014-06-28,N05B,14.0,daily
2014-06-29,N05B,1.0,daily
2014-06-30,N05B,6.0,daily
2014-07-01,N05B,10.0,daily
2014-07-02,N05B,7.0,daily
2014-07-03,N05B,7.0,daily
2014-07-04,N05B,14.0,daily
2014-07-05,N05B,11.0,daily
2014-07-06,N05B,9.0,daily
2014-07-07,N05B,11.0,daily
2014-07-08,N05B,3.0,daily
2014-07-09,N05B,6.0,daily
2014-07-10,N05B,32.0,daily
2014-07-11,N05B,17.0,daily
2014-07-12,N05B,12.0,daily
2014-07-13,N05B,2.0,daily
2014-07-14,N05B,19.0,daily
2014-07-15,N05B,18.0,daily
2014-07-16,N05B,12.0,daily
2014-07-17,N05B,14.0,daily
2014-07-18,N05B,6.0,daily
2014-07-19,N05B,10.0,daily
2014-07-20,N05B,5.0,daily
2014-07-21,N05B,13.0,daily
2014-07-22,N05B,7.0,daily
2014-07-23,N05B,19.0,daily
2014-07-24,N05B,5.0,daily
2014-07-25,N05B,15.0,daily
2014-07-26,N05B,13.0,daily
2014-07-27,N05B,5.0,daily
2014-07-28,N05B,9.0,daily
2014-07-29,N05B,15.0,daily
2014-07-30,N05B,14.0,daily
2014-07-31,N05B,8.0,daily
2014-08-01,N05B,17.0,daily
2014-08-02,N05B,12.0,daily
2014-08-03,N05B,5.0,daily
2014-08-04,N05B,14.0,daily
2014-08-05,N05B,9.0,daily
2014-08-06,N05B,7.0,daily
2014-08-07,N05B,13.0,daily
2014-08-08,N05B,12.0,daily
2014-08-09,N05B,24.0,daily
2014-08-10,N05B,4.0,daily
2014-08-11,N05B,18.0,daily
2014-08-12,N05B,8.0,daily
2014-08-13,N05B,11.0,daily
2014-08-14,N05B,13.0,daily
2014-08-15,N05B,15.0,daily
2014-08-16,N05B,27.0,daily
2014-08-17,N05B,7.0,daily
2014-08-18,N05B,21.0,daily
2014-08-19,N05B,13.0,daily
2014-08-20,N05B,10.0,daily
2014-08-21,N05B,16.0,daily
2014-08-22,N05B,15.0,daily
2014-08-23,N05B,5.0,daily
2014-08-24,N05B,12.0,daily
2014-08-25,N05B,21.0,daily
2014-08-26,N05B,14.0,daily
2014-08-27,N05B,14.0,daily
2014-08-28,N05B,19.0,daily
2014-08-29,N05B,18.0,daily
2014-08-30,N05B,13.0,daily
2014-08-31,N05B,13.0,daily
2014-09-01,N05B,15.0,daily
2014-09-02,N05B,7.0,daily
2014-09-03,N05B,12.0,daily
2014-09-04,N05B,21.0,daily
2014-09-05,N05B,15.0,daily
2014-09-06,N05B,30.0,daily
2014-09-07,N05B,9.0,daily
2014-09-08,N05B,15.0,daily
2014-09-09,N05B,17.0,daily
2014-09-10,N05B,12.0,daily
2014-09-11,N05B,15.0,daily
2014-09-12,N05B,19.0,daily
2014-09-13,N05B,20.0,daily
2014-09-14,N05B,6.0,daily
2014-09-15,N05B,9.0,daily
2014-09-16,N05B,13.0,daily
2014-09-17,N05B,11.0,daily
2014-09-18,N05B,7.0,daily
2014-09-19,N05B,8.0,daily
2014-09-20,N05B,14.0,daily
2014-09-21,N05B,7.0,daily
2014-09-22,N05B,10.0,daily
2014-09-23,N05B,10.0,daily
2014-09-24,N05B,14.0,daily
2014-09-25,N05B,15.0,daily
2014-09-26,N05B,22.0,daily
2014-09-27,N05B,18.0,daily
2014-09-28,N05B,6.0,daily
2014-09-29,N05B,12.0,daily
2014-09-30,N05B,10.0,daily
2014-10-01,N05B,15.0,daily
2014-10-02,N05B,11.0,daily
2014-10-03,N05B,12.0,daily
2014-10-04,N05B,12.0,daily
2014-10-05,N05B,1.0,daily
2014-10-06,N05B,13.0,daily
2014-10-07,N05B,17.0,daily
2014-10-08,N05B,17.0,daily
2014-10-09,N05B,10.0,daily
2014-10-10,N05B,24.0,daily
2014-10-11,N05B,15.0,daily
2014-10-12,N05B,7.0,daily
2014-10-13,N05B,11.0,daily
2014-10-14,N05B,7.0,daily
2014-10-15,N05B,14.0,daily
2014-10-16,N05B,9.0625,daily
2014-10-17,N05B,22.0,daily
2014-10-18,N05B,24.0,daily
2014-10-19,N05B,9.0,daily
2014-10-20,N05B,25.0,daily
2014-10-21,N05B,11.0,daily
2014-10-22,N05B,7.0,daily
2014-10-23,N05B,7.0,daily
2014-10-24,N05B,18.0,daily
2014-10-25,N05B,21.0,daily
2014-10-26,N05B,6.0,daily
2014-10-27,N05B,17.0,daily
2014-10-28,N05B,23.0,daily
2014-10-29,N05B,20.0,daily
2014-10-30,N05B,11.0,daily
2014-10-31,N05B,16.0,daily
2014-11-01,N05B,22.0,daily
2014-11-02,N05B,3.5,daily
2014-11-03,N05B,19.0,daily
2014-11-04,N05B,15.0,daily
2014-11-05,N05B,19.0,daily
2014-11-06,N05B,23.0,daily
2014-11-07,N05B,32.0,daily
2014-11-08,N05B,24.0,daily
2014-11-09,N05B,20.0,daily
2014-11-10,N05B,13.0,daily
2014-11-11,N05B,18.0,daily
2014-11-12,N05B,16.0,daily
2014-11-13,N05B,10.0,daily
2014-11-14,N05B,20.0,daily
2014-11-15,N05B,20.0,daily
2014-11-16,N05B,13.0,daily
2014-11-17,N05B,23.0,daily
2014-11-18,N05B,10.5,daily
2014-11-19,N05B,17.0,daily
2014-11-20,N05B,13.0,daily
2014-11-21,N05B,16.0,daily
2014-11-22,N05B,15.0,daily
2014-11-23,N05B,11.0,daily
2014-11-24,N05B,19.0,daily
2014-11-25,N05B,18.0,daily
2014-11-26,N05B,13.0,daily
2014-11-27,N05B,9.0,daily
2014-11-28,N05B,12.0,daily
2014-11-29,N05B,16.0,daily
2014-11-30,N05B,9.0,daily
2014-12-01,N05B,19.0,daily
2014-12-02,N05B,26.0,daily
2014-12-03,N05B,23.0,daily
2014-12-04,N05B,16.0,daily
2014-12-05,N05B,15.0,daily
2014-12-06,N05B,9.0,daily
2014-12-07,N05B,6.0,daily
2014-12-08,N05B,9.0,daily
2014-12-09,N05B,12.0,daily
2014-12-10,N05B,28.0,daily
2014-12-11,N05B,21.0,daily
2014-12-12,N05B,18.0,daily
2014-12-13,N05B,11.0,daily
2014-12-14,N05B,10.0,daily
2014-12-15,N05B,14.0,daily
2014-12-16,N05B,23.0,daily
2014-12-17,N05B,17.0,daily
2014-12-18,N05B,9.0,daily
2014-12-19,N05B,0.0,daily
2014-12-20,N05B,9.0,daily
2014-12-21,N05B,6.0,daily
2014-12-22,N05B,43.0,daily
2014-12-23,N05B,13.0,daily
2014-12-24,N05B,16.0,daily
2014-12-25,N05B,16.0,daily
2014-12-26,N05B,25.0,daily
2014-12-27,N05B,26.0,daily
2014-12-28,N05B,15.0,daily
2014-12-29,N05B,5.0,daily
2014-12-30,N05B,18.0,daily
2014-12-31,N05B,14.0,daily
2015-01-01,N05B,0.0,daily
2015-01-02,N05B,13.0,daily
2015-01-03,N05B,11.0,daily
2015-01-04,N05B,4.0,daily
2015-01-05,N05B,14.0,daily
2015-01-06,N05B,13.0,daily
2015-01-07,N05B,0.0,daily
2015-01-08,N05B,13.0,daily
2015-01-09,N05B,33.0,daily
2015-01-10,N05B,14.0,daily
2015-01-11,N05B,11.0,daily
2015-01-12,N05B,18.0,daily
2015-01-13,N05B,14.0,daily
2015-01-14,N05B,20.0,daily
2015-01-15,N05B,13.0,daily
2015-01-16,N05B,16.0,daily
2015-01-17,N05B,18.0,daily
2015-01-18,N05B,16.0,daily
2015-01-19,N05B,12.0,daily
2015-01-20,N05B,24.0,daily
2015-01-21,N05B,17.0,daily
2015-01-22,N05B,19.0,daily
2015-01-23,N05B,14.0,daily
2015-01-24,N05B,31.0,daily
2015-01-25,N05B,11.0,daily
2015-01-26,N05B,15.0,daily
2015-01-27,N05B,14.0,daily
2015-01-28,N05B,18.0,daily
2015-01-29,N05B,16.0,daily
2015-01-30,N05B,19.0,daily
2015-01-31,N05B,12.0,daily
2015-02-01,N05B,7.0,daily
2015-02-02,N05B,14.0,daily
2015-02-03,N05B,18.0,daily
2015-02-04,N05B,6.0,daily
2015-02-05,N05B,12.0,daily
2015-02-06,N05B,7.0,daily
2015-02-07,N05B,9.0,daily
2015-02-08,N05B,8.0,daily
2015-02-09,N05B,8.0,daily
2015-02-10,N05B,11.0,daily
2015-02-11,N05B,16.0,daily
2015-02-12,N05B,11.0,daily
2015-02-13,N05B,11.0,daily
2015-02-14,N05B,13.0,daily
2015-02-15,N05B,7.0,daily
2015-02-16,N05B,4.0,daily
2015-02-17,N05B,3.0,daily
2015-02-18,N05B,4.0,daily
2015-02-19,N05B,2.0,daily
2015-02-20,N05B,5.0,daily
2015-02-21,N05B,9.0,daily
